id_siniestro,id_poliza,fecha_siniestro,monto_siniestro,estado,fecha_siniestro_dt,monto_siniestro_num,motivo_rechazo
409,4598,2025/08/10,14385.55,Abierto,,14385.55,fecha_invalida
410,20008,06-09-25,"908,44",,,908.44,"fecha_invalida, estado_nulo"
411,15930,21/09/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
413,15474,2025-01-14,"11,665.10",Cerrado,,11665.1,fecha_invalida
414,1039,28-11-2025,6928.26,,2025-11-28,6928.26,estado_nulo
415,10705,2025-10-03,"4.372,08",,,4372.08,"fecha_invalida, estado_nulo"
416,1066,2025/11/06,2268.69,Rechazado,,2268.69,fecha_invalida
417,24940,2025-06-20,"11,978.74",Abierto,,11978.74,fecha_invalida
418,19027,2025/02/20,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
420,15208,06-17-25,14567.87,Rechazado,,14567.87,fecha_invalida
421,5615,09-23-25,"9.744,90",,,9744.9,"fecha_invalida, estado_nulo"
422,9973,28/12/2025,"5,901.69",Abierto,,5901.69,fecha_invalida
423,11261,24/03/2025,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
424,11599,2025/06/21,"2.656,34",Cerrado,,2656.34,fecha_invalida
425,6477,23/10/2025,11168.31,Abierto,,11168.31,fecha_invalida
426,24821,2025-06-18,"9.786,35",Cerrado,,9786.35,fecha_invalida
427,19205,2026/01/05,"8.961,50",,,8961.5,"fecha_invalida, estado_nulo"
428,20511,2025/09/12,"1.741,82",,,1741.82,"fecha_invalida, estado_nulo"
429,10083,08-08-2025,"4.186,36",,2025-08-08,4186.36,estado_nulo
430,9420,2025-03-07,"14,797.54",Rechazado,,14797.54,fecha_invalida
431,16556,2025/10/30,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
432,3991,2026/02/07,12934.03,Cerrado,,12934.03,fecha_invalida
433,13660,14/07/2025,4257.18,Rechazado,,4257.18,fecha_invalida
434,9923,03-19-25,"10,300.58",Cerrado,,10300.58,fecha_invalida
435,15659,02-15-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
436,4058,2026/01/07,"13.142,69",,,13142.69,"fecha_invalida, estado_nulo"
437,23431,14/08/2025,9923.03,Rechazado,,9923.03,fecha_invalida
438,20439,2025-09-22,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
439,23475,2025-01-03,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
440,16397,2025/10/16,"8.359,38",Rechazado,,8359.38,fecha_invalida
442,25876,03-10-25,"147,22",Rechazado,,147.22,fecha_invalida
443,11757,27-06-2025,7553.76,,2025-06-27,7553.76,estado_nulo
444,23715,02-19-25,"2.748,13",,,2748.13,"fecha_invalida, estado_nulo"
445,7801,27-01-2025,-,Rechazado,2025-01-27,,monto_nulo_o_no_numerico
446,849,07-07-25,966.15,,,966.15,"fecha_invalida, estado_nulo"
447,24783,16-05-2025,3775.66,,2025-05-16,3775.66,estado_nulo
448,13756,2025/11/18,"8,492.99",Cerrado,,8492.99,fecha_invalida
449,10005,05-02-25,9876.19,Abierto,,9876.19,fecha_invalida
450,18661,05-11-25,"2,919.02",Rechazado,,2919.02,fecha_invalida
451,3111,30/03/2025,12498.73,Cerrado,,12498.73,fecha_invalida
452,1835,14-04-2025,6449.29,,2025-04-14,6449.29,estado_nulo
453,14614,10-12-2025,"5.081,75",,2025-12-10,5081.75,estado_nulo
454,18671,17/05/2025,14655.73,,,14655.73,"fecha_invalida, estado_nulo"
455,11674,22-05-2025,-,Cerrado,2025-05-22,,monto_nulo_o_no_numerico
456,6812,2026-02-24,"10.457,09",,,10457.09,"fecha_invalida, estado_nulo"
457,4234,22-10-2025,nan,Rechazado,2025-10-22,,monto_nulo_o_no_numerico
458,22894,11-16-25,"13,379.41",,,13379.41,"fecha_invalida, estado_nulo"
459,19084,2025/06/05,11662.90,,,11662.9,"fecha_invalida, estado_nulo"
460,9557,2025-03-07,"11,367.71",,,11367.71,"fecha_invalida, estado_nulo"
461,9517,27/10/2025,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
462,1370,2025/02/25,2238.16,Rechazado,,2238.16,fecha_invalida
463,1315,2025-05-23,"9.403,53",Cerrado,,9403.53,fecha_invalida
464,7665,2025/08/23,"6,095.66",Abierto,,6095.66,fecha_invalida
465,4729,2025-10-15,13763.87,Cerrado,,13763.87,fecha_invalida
466,19556,05-22-25,"929,56",Cerrado,,929.56,fecha_invalida
467,12477,2025-04-29,12448.85,Cerrado,,12448.85,fecha_invalida
468,7145,29/06/2025,"9,748.24",Rechazado,,9748.24,fecha_invalida
469,10808,30-12-2025,3705.92,,2025-12-30,3705.92,estado_nulo
470,7885,12-18-25,9856.68,Cerrado,,9856.68,fecha_invalida
472,4686,19/11/2025,7740.48,Abierto,,7740.48,fecha_invalida
474,12213,2025/05/04,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
475,13039,2025-10-13,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
476,4147,09/01/2025,nan,Rechazado,2025-09-01,,monto_nulo_o_no_numerico
477,23464,01-02-26,"4.561,33",Rechazado,,4561.33,fecha_invalida
478,15010,27/01/2026,11687.78,Abierto,,11687.78,fecha_invalida
479,4770,2025/07/06,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
480,23674,2025-06-27,"192,04",,,192.04,"fecha_invalida, estado_nulo"
481,5991,08-25-25,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
483,1067,2025/07/27,"5.411,94",,,5411.94,"fecha_invalida, estado_nulo"
484,10177,09-21-25,9795.30,Rechazado,,9795.3,fecha_invalida
485,23236,2025-08-13,"9,341.17",,,9341.17,"fecha_invalida, estado_nulo"
486,16519,2025-10-01,"4,527.06",Cerrado,,4527.06,fecha_invalida
488,7922,05-08-2025,-,Abierto,2025-08-05,,monto_nulo_o_no_numerico
490,9596,2025-07-24,-6745.26,,,-6745.26,"fecha_invalida, monto_no_positivo, estado_nulo"
491,10798,13/04/2025,11866.01,Cerrado,,11866.01,fecha_invalida
493,12637,24-01-2025,"13.814,68",,2025-01-24,13814.68,estado_nulo
495,3898,2025/10/29,"12.255,39",,,12255.39,"fecha_invalida, estado_nulo"
496,9321,2025/08/23,"597,85",Abierto,,597.85,fecha_invalida
497,17866,2026/01/28,"5,018.42",,,5018.42,"fecha_invalida, estado_nulo"
498,16934,2025-09-29,"6.665,81",,,6665.81,"fecha_invalida, estado_nulo"
501,1935,2025-03-01,9456.55,Abierto,,9456.55,fecha_invalida
503,13990,2025/07/15,"4.634,32",Cerrado,,4634.32,fecha_invalida
504,12911,02-07-26,"12,735.57",Abierto,,12735.57,fecha_invalida
505,9535,03-04-25,"13.921,33",Rechazado,,13921.33,fecha_invalida
506,23610,02/03/2025,-,,2025-02-03,,"monto_nulo_o_no_numerico, estado_nulo"
507,14126,01-26-26,7410.93,,,7410.93,"fecha_invalida, estado_nulo"
508,11505,2025-04-17,"4,336.27",,,4336.27,"fecha_invalida, estado_nulo"
509,9632,24/01/2026,11512.22,,,11512.22,"fecha_invalida, estado_nulo"
510,24704,2025-05-08,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
511,9290,01-30-25,2170.06,,,2170.06,"fecha_invalida, estado_nulo"
512,25808,2025/04/28,"1,956.20",Abierto,,1956.2,fecha_invalida
513,19811,2025/09/01,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
514,749,2026-01-26,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
515,7931,2025/04/19,7142.51,Abierto,,7142.51,fecha_invalida
516,18551,01-03-2025,"3,577.31",,2025-03-01,3577.31,estado_nulo
517,19123,24/02/2026,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
518,5192,14/03/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
519,2775,20/09/2025,11906.59,Abierto,,11906.59,fecha_invalida
520,17065,01-19-26,"8.464,37",Abierto,,8464.37,fecha_invalida
521,2027,21/08/2025,"2,008.92",Abierto,,2008.92,fecha_invalida
522,8459,2025-09-24,5956.22,Abierto,,5956.22,fecha_invalida
524,3266,19/04/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
526,6685,27/01/2026,"965,71",Cerrado,,965.71,fecha_invalida
527,17205,2025-06-03,12224.81,Cerrado,,12224.81,fecha_invalida
528,21844,2026-01-16,"1,897.70",,,1897.7,"fecha_invalida, estado_nulo"
529,1551,24/02/2026,"12.584,02",Cerrado,,12584.02,fecha_invalida
531,16681,2025/10/21,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
532,13554,17/02/2025,"10.457,23",Rechazado,,10457.23,fecha_invalida
533,1400,2026-02-17,778.90,Abierto,,778.9,fecha_invalida
534,13893,01-07-25,"2,203.47",Abierto,,2203.47,fecha_invalida
536,1687,2025-11-28,"8,216.35",Abierto,,8216.35,fecha_invalida
537,10763,2025/01/29,"6,960.69",Cerrado,,6960.69,fecha_invalida
539,15629,2025/02/04,"629,03",Abierto,,629.03,fecha_invalida
540,24874,2025-10-25,6239.30,Rechazado,,6239.3,fecha_invalida
541,17082,25/04/2025,12640.91,,,12640.91,"fecha_invalida, estado_nulo"
542,13402,07-02-2025,"6,580.87",,2025-02-07,6580.87,estado_nulo
543,22193,07-13-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
546,2269,13/03/2025,6320.76,Cerrado,,6320.76,fecha_invalida
548,320,2025-07-13,"6.636,52",,,6636.52,"fecha_invalida, estado_nulo"
549,10771,2026/01/19,"-9,024.61",Abierto,,-9024.61,"fecha_invalida, monto_no_positivo"
550,25667,2025/11/08,"3.598,00",Abierto,,3598.0,fecha_invalida
551,21438,05-07-25,"5,836.89",Abierto,,5836.89,fecha_invalida
553,21888,2026/01/05,3112.17,Cerrado,,3112.17,fecha_invalida
554,25784,10-05-2025,nan,Cerrado,2025-05-10,,monto_nulo_o_no_numerico
556,6947,13/12/2025,nan,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
557,6868,2025/06/30,"5.325,91",Cerrado,,5325.91,fecha_invalida
559,24920,01-02-26,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
560,3151,2025-02-28,"-1,744.20",Abierto,,-1744.2,"fecha_invalida, monto_no_positivo"
562,15715,28/01/2026,"4.479,51",Cerrado,,4479.51,fecha_invalida
564,21307,2025/12/06,11816.47,Rechazado,,11816.47,fecha_invalida
565,19612,2025/01/24,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
567,21236,09-30-25,542.33,,,542.33,"fecha_invalida, estado_nulo"
568,7634,20/01/2025,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
569,13976,08-12-2025,"11,416.44",,2025-12-08,11416.44,estado_nulo
570,25508,2025-05-21,"9,919.76",Cerrado,,9919.76,fecha_invalida
571,354,2025/02/12,"11.624,30",Rechazado,,11624.3,fecha_invalida
573,5994,2026/01/25,"8.064,22",Cerrado,,8064.22,fecha_invalida
574,21648,23-06-2025,-,Cerrado,2025-06-23,,monto_nulo_o_no_numerico
575,17032,2025/09/23,"6.006,23",Cerrado,,6006.23,fecha_invalida
576,20005,2025/05/29,"3.660,61",Abierto,,3660.61,fecha_invalida
577,9416,2025-07-16,7281.78,Abierto,,7281.78,fecha_invalida
579,6238,25-06-2025,"-676,22",Rechazado,2025-06-25,-676.22,monto_no_positivo
580,21031,2025/08/22,"14.726,12",Abierto,,14726.12,fecha_invalida
581,17730,08-18-25,"6,180.21",,,6180.21,"fecha_invalida, estado_nulo"
583,15892,31/01/2025,"9.323,33",Rechazado,,9323.33,fecha_invalida
584,7265,05/07/2025,nan,,2025-05-07,,"monto_nulo_o_no_numerico, estado_nulo"
585,2185,2025/08/02,"14.347,09",Cerrado,,14347.09,fecha_invalida
587,22918,2025/10/26,"2,427.43",,,2427.43,"fecha_invalida, estado_nulo"
588,9780,20/01/2025,12340.44,Abierto,,12340.44,fecha_invalida
590,1390,2025/11/22,"5,100.16",Cerrado,,5100.16,fecha_invalida
591,24753,29/12/2025,"9.243,95",Abierto,,9243.95,fecha_invalida
592,11961,10-12-25,8976.92,,,8976.92,"fecha_invalida, estado_nulo"
593,25605,04/02/2025,"6,324.53",,2025-04-02,6324.53,estado_nulo
594,24598,18/09/2025,"2,947.86",Rechazado,,2947.86,fecha_invalida
595,16802,2025-03-01,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
596,20730,01-21-25,-13047.91,Abierto,,-13047.91,"fecha_invalida, monto_no_positivo"
597,22326,09-16-25,"11,586.97",,,11586.97,"fecha_invalida, estado_nulo"
598,15220,04-17-25,263.87,Rechazado,,263.87,fecha_invalida
599,20491,16/01/2025,567.78,Cerrado,,567.78,fecha_invalida
600,25582,28/09/2025,13159.89,,,13159.89,"fecha_invalida, estado_nulo"
601,12091,02-03-2025,nan,Abierto,2025-03-02,,monto_nulo_o_no_numerico
602,11450,10-07-2025,5353.00,,2025-07-10,5353.0,estado_nulo
603,17985,2025/07/24,14180.71,Abierto,,14180.71,fecha_invalida
604,1034,01-16-26,7672.14,,,7672.14,"fecha_invalida, estado_nulo"
605,24391,23/07/2025,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
606,9853,13-08-2025,13270.26,,2025-08-13,13270.26,estado_nulo
607,7941,01-15-26,"2,490.28",,,2490.28,"fecha_invalida, estado_nulo"
608,24323,04-09-25,5670.57,Abierto,,5670.57,fecha_invalida
609,13678,2025-03-23,5395.55,Abierto,,5395.55,fecha_invalida
610,22850,06-10-25,11563.14,Abierto,,11563.14,fecha_invalida
611,17162,15/02/2026,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
612,3316,13/08/2025,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
613,22432,2025/08/03,"11,453.70",Abierto,,11453.7,fecha_invalida
615,11298,2025/11/14,"9,282.91",Rechazado,,9282.91,fecha_invalida
616,6056,12-08-25,5153.30,Abierto,,5153.3,fecha_invalida
617,17670,03-02-2025,nan,Rechazado,2025-02-03,,monto_nulo_o_no_numerico
618,1023,2025/02/02,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
621,2841,2025/01/11,5695.40,,,5695.4,"fecha_invalida, estado_nulo"
622,1623,2026/01/02,"8.782,83",,,8782.83,"fecha_invalida, estado_nulo"
623,10760,2025-03-09,14910.95,,,14910.95,"fecha_invalida, estado_nulo"
624,11022,2025/06/30,"13.436,62",Cerrado,,13436.62,fecha_invalida
625,24203,21-06-2025,-,Rechazado,2025-06-21,,monto_nulo_o_no_numerico
626,22538,2025-08-05,"4,677.56",Abierto,,4677.56,fecha_invalida
628,23681,2026/01/27,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
629,9818,08-11-2025,nan,Abierto,2025-11-08,,monto_nulo_o_no_numerico
630,1708,13-02-2026,"11.486,29",,2026-02-13,11486.29,estado_nulo
631,3214,2025-07-24,"14,084.12",Rechazado,,14084.12,fecha_invalida
632,14193,21-08-2025,2506.71,,2025-08-21,2506.71,estado_nulo
633,5243,10-06-25,1215.30,Rechazado,,1215.3,fecha_invalida
634,18267,2025/12/31,6524.10,,,6524.1,"fecha_invalida, estado_nulo"
635,13335,20/02/2026,2689.49,Cerrado,,2689.49,fecha_invalida
636,22410,21-02-2025,nan,,2025-02-21,,"monto_nulo_o_no_numerico, estado_nulo"
638,19539,2025-12-12,"10,177.49",Abierto,,10177.49,fecha_invalida
639,10248,04-07-25,1516.11,,,1516.11,"fecha_invalida, estado_nulo"
640,13475,2025/07/25,"12.933,19",Abierto,,12933.19,fecha_invalida
641,21496,15/03/2025,8941.22,Abierto,,8941.22,fecha_invalida
643,4604,2026-02-12,"13,596.15",Cerrado,,13596.15,fecha_invalida
644,21088,2025-11-26,5253.85,,,5253.85,"fecha_invalida, estado_nulo"
645,11915,2025/04/27,8814.08,Cerrado,,8814.08,fecha_invalida
646,4770,15/02/2025,5803.73,Abierto,,5803.73,fecha_invalida
647,22110,08-19-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
648,4252,2025-07-13,"7.226,64",Abierto,,7226.64,fecha_invalida
649,12061,02-03-26,8161.32,Abierto,,8161.32,fecha_invalida
650,24671,2025-09-05,6124.17,Rechazado,,6124.17,fecha_invalida
651,16433,2025/06/26,10165.98,,,10165.98,"fecha_invalida, estado_nulo"
652,8973,19/01/2026,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
653,8325,2025/11/29,3436.47,,,3436.47,"fecha_invalida, estado_nulo"
654,19098,28-01-2025,11940.83,,2025-01-28,11940.83,estado_nulo
656,7208,03-11-2025,"10,346.31",,2025-11-03,10346.31,estado_nulo
657,23993,18/01/2026,12774.15,Cerrado,,12774.15,fecha_invalida
658,9973,2026/02/20,7195.36,Rechazado,,7195.36,fecha_invalida
659,8391,2025/01/24,"8.128,14",Cerrado,,8128.14,fecha_invalida
660,24254,2025-06-08,4004.38,Cerrado,,4004.38,fecha_invalida
661,6981,21/10/2025,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
662,15605,16-12-2025,nan,Abierto,2025-12-16,,monto_nulo_o_no_numerico
663,15104,04/12/2025,13252.17,,2025-04-12,13252.17,estado_nulo
664,5731,2026/02/21,5577.51,,,5577.51,"fecha_invalida, estado_nulo"
666,10515,11/01/2025,"1,415.47",,2025-11-01,1415.47,estado_nulo
667,22850,2025/09/06,"14.333,09",Rechazado,,14333.09,fecha_invalida
668,12401,01-04-2025,nan,Rechazado,2025-04-01,,monto_nulo_o_no_numerico
669,17465,2025/10/24,"1,905.81",Abierto,,1905.81,fecha_invalida
671,9678,2025-07-02,"3,157.22",,,3157.22,"fecha_invalida, estado_nulo"
672,18183,26/03/2025,"14,404.32",,,14404.32,"fecha_invalida, estado_nulo"
673,12793,04-27-25,"7,026.08",Cerrado,,7026.08,fecha_invalida
674,9099,2025-10-27,"5,490.56",Abierto,,5490.56,fecha_invalida
675,4118,30/01/2026,"11.468,98",,,11468.98,"fecha_invalida, estado_nulo"
676,25652,11/12/2025,"4,329.18",,2025-11-12,4329.18,estado_nulo
677,19888,2026/01/30,8543.66,Abierto,,8543.66,fecha_invalida
678,24681,2025/05/01,1097.13,Rechazado,,1097.13,fecha_invalida
679,777,27-01-2025,5565.28,,2025-01-27,5565.28,estado_nulo
681,6234,15-10-2025,nan,,2025-10-15,,"monto_nulo_o_no_numerico, estado_nulo"
682,23566,26/07/2025,"13.620,41",Rechazado,,13620.41,fecha_invalida
683,23539,2025-10-22,10505.35,Cerrado,,10505.35,fecha_invalida
684,13740,2025-07-24,13370.29,Cerrado,,13370.29,fecha_invalida
685,8447,16/07/2025,"5,431.73",Cerrado,,5431.73,fecha_invalida
686,20908,11-06-25,"7.236,55",,,7236.55,"fecha_invalida, estado_nulo"
687,15875,2025-06-18,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
688,9946,2025/01/14,"10.893,34",,,10893.34,"fecha_invalida, estado_nulo"
689,10280,23/01/2025,"10,161.02",Cerrado,,10161.02,fecha_invalida
690,679,23/06/2025,14161.93,Abierto,,14161.93,fecha_invalida
691,12163,11-04-25,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
693,239,02-11-26,"2.587,50",Cerrado,,2587.5,fecha_invalida
694,16051,02-23-25,2151.57,Rechazado,,2151.57,fecha_invalida
695,21466,28-11-2025,"3.201,99",,2025-11-28,3201.99,estado_nulo
696,7945,2025/09/18,7898.62,,,7898.62,"fecha_invalida, estado_nulo"
697,8619,2025-10-10,"11,461.41",Abierto,,11461.41,fecha_invalida
698,18567,2025-01-20,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
699,24920,2025-01-22,"2,235.03",Rechazado,,2235.03,fecha_invalida
700,19484,01-03-2025,"5,388.51",,2025-03-01,5388.51,estado_nulo
701,10012,12-02-25,"5,662.35",,,5662.35,"fecha_invalida, estado_nulo"
702,2873,06-14-25,"5.179,61",Cerrado,,5179.61,fecha_invalida
703,6331,10-02-2025,2355.04,,2025-02-10,2355.04,estado_nulo
704,13263,17-11-2025,-,Cerrado,2025-11-17,,monto_nulo_o_no_numerico
706,2757,08-25-25,"13,278.87",Cerrado,,13278.87,fecha_invalida
707,24991,2025-11-27,"7,549.29",Abierto,,7549.29,fecha_invalida
708,25560,02-02-26,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
709,16266,2025/01/16,-,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
710,24697,2025-02-12,10893.55,,,10893.55,"fecha_invalida, estado_nulo"
711,24433,10-16-25,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
712,24680,01-07-26,13399.70,Cerrado,,13399.7,fecha_invalida
715,23754,2025-12-18,"10.141,18",Abierto,,10141.18,fecha_invalida
716,12752,16-09-2025,118.87,,2025-09-16,118.87,estado_nulo
717,17888,29-06-2025,nan,,2025-06-29,,"monto_nulo_o_no_numerico, estado_nulo"
718,7795,2026/02/22,"12.169,40",Abierto,,12169.4,fecha_invalida
720,24674,02-06-26,"1,668.36",Abierto,,1668.36,fecha_invalida
721,21605,25/10/2025,10947.61,Cerrado,,10947.61,fecha_invalida
722,17682,2025/02/16,10999.55,Abierto,,10999.55,fecha_invalida
723,24857,2025/01/15,508.97,Cerrado,,508.97,fecha_invalida
724,23742,02-24-25,8822.98,Cerrado,,8822.98,fecha_invalida
725,9321,02/01/2026,"7.244,32",,2026-02-01,7244.32,estado_nulo
726,20483,2026/01/31,-,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
727,25607,01-14-26,"9.084,17",Abierto,,9084.17,fecha_invalida
728,19693,02-08-25,2934.75,,,2934.75,"fecha_invalida, estado_nulo"
729,4497,2025-11-14,336.98,Abierto,,336.98,fecha_invalida
730,16114,2025-01-18,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
732,20771,06-18-25,"3,214.48",Abierto,,3214.48,fecha_invalida
734,906,2025/06/07,"3.328,44",,,3328.44,"fecha_invalida, estado_nulo"
735,10034,2025/05/15,325.07,,,325.07,"fecha_invalida, estado_nulo"
737,8626,23/11/2025,8378.93,Cerrado,,8378.93,fecha_invalida
738,21149,04/09/2025,12608.36,,2025-04-09,12608.36,estado_nulo
739,25838,09-10-25,6691.62,Cerrado,,6691.62,fecha_invalida
740,10643,2025-02-04,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
741,22401,12-21-25,5135.94,,,5135.94,"fecha_invalida, estado_nulo"
742,6027,2025-12-03,8073.42,,,8073.42,"fecha_invalida, estado_nulo"
743,17172,2025-09-05,"3,761.89",,,3761.89,"fecha_invalida, estado_nulo"
744,8360,2026-02-03,"2.020,77",Abierto,,2020.77,fecha_invalida
745,22996,20/11/2025,1381.36,Cerrado,,1381.36,fecha_invalida
746,10464,09-02-2025,nan,Cerrado,2025-02-09,,monto_nulo_o_no_numerico
748,20797,14/01/2025,"5,210.91",Abierto,,5210.91,fecha_invalida
749,14183,2026/01/06,8218.95,Cerrado,,8218.95,fecha_invalida
750,7697,2025-10-08,"5.380,56",Abierto,,5380.56,fecha_invalida
751,19485,2025-08-04,"11.169,95",,,11169.95,"fecha_invalida, estado_nulo"
752,3750,01-10-2025,12176.52,,2025-10-01,12176.52,estado_nulo
753,1456,10-10-25,"3,016.99",Cerrado,,3016.99,fecha_invalida
754,6917,07-23-25,14564.02,,,14564.02,"fecha_invalida, estado_nulo"
755,11416,2025/10/01,"4,159.67",Abierto,,4159.67,fecha_invalida
756,14767,2026/02/18,-,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
757,19194,03-24-25,2954.35,Cerrado,,2954.35,fecha_invalida
758,20407,08-31-25,nan,Rechazado,,,"fecha_invalida, monto_nulo_o_no_numerico"
759,8302,19-09-2025,3052.94,,2025-09-19,3052.94,estado_nulo
760,20684,2025-08-02,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
762,18894,23/09/2025,11117.21,,,11117.21,"fecha_invalida, estado_nulo"
763,21471,12-02-25,"7,154.89",,,7154.89,"fecha_invalida, estado_nulo"
765,23282,2025/01/19,1172.20,,,1172.2,"fecha_invalida, estado_nulo"
766,11542,11-15-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
767,6334,2026-02-04,"12,486.42",Abierto,,12486.42,fecha_invalida
768,17775,2025/03/18,"6,684.29",Cerrado,,6684.29,fecha_invalida
769,14602,11-17-25,"3,895.18",Abierto,,3895.18,fecha_invalida
770,13566,2025-09-24,"9,355.26",Abierto,,9355.26,fecha_invalida
771,25633,12/10/2025,nan,Cerrado,2025-12-10,,monto_nulo_o_no_numerico
772,12625,2025/10/22,"11.637,18",Cerrado,,11637.18,fecha_invalida
773,20762,16/12/2025,7728.89,,,7728.89,"fecha_invalida, estado_nulo"
774,12939,27/09/2025,"11,202.95",Cerrado,,11202.95,fecha_invalida
775,13123,2025-04-07,"3,021.45",Rechazado,,3021.45,fecha_invalida
776,21701,2025-03-01,"14.772,14",Rechazado,,14772.14,fecha_invalida
777,25653,2025-10-10,"13,048.69",,,13048.69,"fecha_invalida, estado_nulo"
778,466,2025/07/30,14257.82,,,14257.82,"fecha_invalida, estado_nulo"
779,6799,07-08-25,-,Abierto,,,"fecha_invalida, monto_nulo_o_no_numerico"
780,11745,2026-02-04,"9,907.16",Abierto,,9907.16,fecha_invalida
781,3134,21/11/2025,11122.43,Cerrado,,11122.43,fecha_invalida
782,6674,2025/03/09,4364.59,Abierto,,4364.59,fecha_invalida
783,16516,2025/04/17,"7.253,18",,,7253.18,"fecha_invalida, estado_nulo"
784,8863,2025/12/05,nan,Cerrado,,,"fecha_invalida, monto_nulo_o_no_numerico"
785,13180,04-06-25,"8,136.02",,,8136.02,"fecha_invalida, estado_nulo"
786,19362,11-07-25,nan,,,,"fecha_invalida, monto_nulo_o_no_numerico, estado_nulo"
